"individuo","outfit","z.outfit","infit","z.infit","Zh"
48,0.410858592108957,-0.762123079352799,0.6172978474966,-1.25119840346412,1.12359342496238
49,0.476255526838854,-0.546903900152595,0.8254491878199,-0.430529448465964,0.65083154487182
50,1.09615558645669,0.575715728899449,1.14408289782256,0.992875652204117,-0.847467075745005
51,0.907072224124747,-0.458686597863717,0.930323840985896,-0.442547721164717,0.482721456172217
52,1.00704616599376,0.0999107162417097,1.03466628644449,0.28457895326202,-0.181354124424087
53,0.9801094755536,-0.0371933272137767,0.994767598263097,0.0251089261531996,0.0501515620209579
54,0.454136181414176,-0.87864621074372,0.710202788694335,-1.07250268155222,1.09103099698479
55,1.03095702826393,0.230773829379627,1.04145687024098,0.321438558427487,-0.246576429017933
56,0.733432625362441,-1.5774999667864,0.784047272066826,-1.52269332663622,1.46718995258057
57,1.21084510376299,1.07869812437618,1.1960541418829,1.16244218165982,-1.14907610298431
58,1.03572340928791,0.223874180145228,1.10262586962073,0.68341149237328,-0.508244332540244
59,0.918850033378844,-0.0252776469340328,0.90071338068532,-0.37253726402907,0.352599066218972
60,0.688672774439327,-1.23116894328645,0.775051705552092,-1.41617628884685,1.32666570430487
61,0.485580141488972,-0.220128511514301,0.811504724647166,-0.308563705326146,0.490359383728195
62,0.821585257447792,-0.939744084497126,0.86426113427838,-0.926979078797252,0.938318107881174
63,1.06336330785986,0.398251942777557,1.05448584321044,0.396148999322385,-0.356177296007532
64,0.650435128186483,-1.16005707175747,0.796798972500007,-1.1583851416652,1.17570563606344
65,0.328228483949127,-0.917028336171164,0.585978483466743,-1.34386553277108,1.23662891255195
66,1.16495714473171,0.510897334147475,1.06158282095385,0.365202374055184,-0.350101422089875
67,1.11461609305382,0.660529778780616,1.13913752123418,0.964485690171899,-0.863289529277917
68,1.02617281986392,0.198084466383554,0.984218504971151,-0.0111728240565463,0.0108892609151
69,0.754187724293405,-0.228476141672994,1.03746962614457,0.226352580801629,0.0545078999478018
70,1.43981778490268,0.819405713836011,1.18852435117783,0.727361720098541,-0.861459364649658
71,1.02193665414373,0.179356118416308,1.0612836474619,0.438117767006878,-0.306409544070726
72,0.990038904585069,0.020517975690168,0.932713788159571,-0.324092704188363,0.268979467518364
73,1.32685508570174,1.71859607047818,1.23855597700016,1.53532628378851,-1.67706211675089
74,0.867670442269748,-0.549096081925773,0.944368333605868,-0.323711856648449,0.449254370274652
75,0.750203399351636,-1.35154093355237,0.820834840111726,-1.09233040120329,1.15365465199986
76,1.10560804655853,0.627036732799107,1.10986760679609,0.747494081754693,-0.683685364585811
77,0.434118222345042,-0.110036305838844,0.631027036387219,-0.655085229512927,0.655499033559798
78,1.0130562906715,0.132314340200539,1.04536672441914,0.348483401411893,-0.228648258697061
79,0.997828601238411,0.0498551338401566,0.998614916733713,0.0443586337886813,0.00780821731202137
80,0.718254163829831,-1.53074551992013,0.787261913476286,-1.52834222106239,1.47621362799631
81,0.857743804661545,-0.257111422912685,0.954250570959606,-0.160881119206323,0.25599736193365
82,0.626196341589515,-0.561293812597557,0.862260104524733,-0.447497619774509,0.603485226346203
83,1.06866722079425,0.391872732945116,1.02911200504815,0.221876742356665,-0.214209160241919
84,0.913163646417269,-0.426651844873267,0.912546849786296,-0.525974954349312,0.531022721893016
85,1.45887267156075,1.98323165937717,1.2291618834581,1.45091858697911,-1.73692769021904
86,1.0508817127915,0.327675396242959,1.09873660944192,0.70325446293894,-0.562540378667323
