"individuo","verdadeiro","estimativa_EAP","erro_padrao","escore"
474,1.80922792426673,1.99880854181571,0.473863000559337,110
475,-1.25143964332603,-0.896674187745108,0.353193963647643,53
476,-0.446815854741721,-0.398190338081126,0.344919065811339,61
477,0.363065014770403,0.372679262416032,0.351856493137136,80
478,0.0668583805255554,0.0660267398362814,0.355960007967396,73
479,-0.0993022343142938,0.530888191561922,0.35655033359075,84
480,0.594527409178558,1.17329725604869,0.389971732214368,96
481,0.472906458934109,0.436594496176282,0.351558487852419,84
482,-0.452141646836396,-0.212554533694053,0.344755348642901,67
483,-1.19215416583439,-1.10851738981433,0.334660863849518,45
484,2.20365070954047,1.7348079945781,0.442283752804653,107
485,-0.50313474970847,-0.583097360188482,0.345418599502227,60
486,-0.697534490553454,-1.04097511751786,0.372666544679955,48
487,-1.43998054938056,-1.74130847986332,0.352666952265183,27
488,0.016185458243455,-0.17092307508829,0.341799641876406,69
489,-0.0577958487101904,0.0615209141362123,0.330596540450897,69
490,1.42052405073729,1.53896948484909,0.396270654070963,109
491,1.04530424302414,0.429812431579277,0.35671359401339,86
492,-0.556677149160962,0.106760811136112,0.345470948074688,78
493,0.964536522866588,1.42594856349107,0.425116372953262,100
494,-0.203199341954906,-0.576841298486493,0.332360515171051,57
495,0.598399533637843,0.86354442206307,0.391769623748492,91
496,0.76293634940909,0.664571660574885,0.367988061549513,86
497,1.36209074551125,1.22986422721694,0.399819110398025,97
498,0.0397844429280151,-0.408531830087547,0.349876407288565,64
499,1.19829050552951,1.64724498107422,0.43906267187139,105
500,-1.12709522920106,-1.15094670914456,0.352070104643223,48
501,1.10184857774238,0.875154789918219,0.36372575558666,95
502,-0.65718286473352,-0.194065175081384,0.325732467475343,65
503,-0.178098011943769,0.054553737734569,0.356090674940858,77
504,0.100351127517623,-0.0159788988952427,0.340514862647834,75
505,-0.290291211864607,-0.0903922095687322,0.334230259223842,75
506,-0.460162633667448,-0.936480896463006,0.334352440425387,53
507,0.641681846903102,0.396478180880497,0.346540352866405,83
508,0.563412950838652,0.985699607948867,0.389175270463935,94
509,-1.51204163378685,-1.29012866136592,0.323961368809739,45
510,0.583435596995101,0.205988882294436,0.339171886261315,79
511,0.257816779044555,0.0659214214065646,0.339648781179016,76
512,-0.832327507196839,-0.215486966402735,0.346734452313865,67
513,0.988056052236714,0.886575115837113,0.393248254774064,95
514,-0.0879614715110405,-0.355042896337631,0.344061294141694,65
515,-0.109199610746211,-0.433324942600877,0.336449561508497,62
516,-0.295422950770888,0.204079223286327,0.341916472688089,80
517,-0.158877020645469,-0.130398072393771,0.33250414975978,70
518,0.528200695557235,0.892078715362457,0.376881171942172,93
519,-0.615461764621124,-0.784739704914353,0.330462461156008,55
520,0.473822271966163,0.522940703220654,0.370849258149447,86
521,0.887707546030627,0.454131954074997,0.349846924839341,85
522,0.302783738700202,-0.610730923380917,0.343039323348296,61
523,0.746944857630063,0.394620517422869,0.364134790218959,85
524,0.226696580462197,0.303593656780848,0.360695694898888,81
525,-0.378640257675386,0.00520819843977662,0.341714740591454,73
526,0.431034730791946,0.938631161596364,0.35550522346488,95
527,0.466522963097363,0.311144857289373,0.358056783051439,76
528,1.27245798394576,0.70320078800824,0.375997099694059,87
529,0.981749617724405,1.32771688396815,0.398587389087932,99
530,-0.270923485335283,0.0749429699542584,0.338160844637156,76
531,-0.0378058817319308,0.0321676408523275,0.337586172365947,71
532,-0.0163740102152738,-0.28788492240615,0.323462963686406,68
533,-0.23558924766125,-0.185909261286377,0.320982538200724,68
534,-0.616033626300906,-1.02699787021438,0.346337606659909,49
535,0.0781840712318693,-0.301011698234235,0.351146278119075,67
536,0.564764160221656,0.147729688915034,0.357804600050037,80
537,-1.33149491198985,-0.530390057029713,0.324837057393548,56
538,1.16182760095448,0.517587875159181,0.361823266614791,87
539,-0.994095742214796,-1.23846731707779,0.341651298148013,46
540,1.65998520312034,1.27522530886139,0.392811288079303,98
541,-0.291187842429253,0.0678738402060633,0.340129033962402,77
542,-0.174190728539353,0.308420625064928,0.353384564931263,83
543,-0.225315281117083,-0.500031602142259,0.329384919823611,62
544,2.76146252923421,2.50031432602941,0.533497330692324,116
545,-0.303926831349303,-0.0486649256845592,0.3512631483471,74
546,-0.779887395681109,-0.155684348496916,0.329882547032362,69
547,-1.73434816241284,-1.25651358992729,0.345776009975538,43
548,-0.078490386304573,-0.629789427828162,0.338228956287638,59
549,-0.786584241771349,-0.341819715307716,0.338882918073697,68
550,-1.0384204732334,-0.629698662417154,0.326188786454511,65
551,0.738244030747299,0.83141209223465,0.375201521451754,91
552,0.429302171560718,0.205302874147083,0.34683073702117,78
553,0.933616437256186,0.28164030652496,0.345142847940984,79
554,-0.779268018727113,-1.19574999594366,0.329489033069055,48
555,-0.429105510433074,-0.341321890306937,0.325010109686469,64
556,-0.559967876083634,-0.402296264454497,0.336274732503707,65
557,-0.699522763061968,-0.52130158565716,0.336157649568581,62
558,0.0756335131916816,0.214961800944628,0.347253144889351,81
559,-0.790911056984431,-0.486402864510539,0.339486504617819,62
560,-1.31729282434757,-1.30153560908006,0.342843367356653,41
561,0.289269822507775,0.522345177562341,0.358067347804566,87
562,-0.0387058085157865,0.0547257336760293,0.365756575941201,72
563,0.666149680041855,1.04348535885595,0.394245688207256,94
564,0.665933676128918,1.16273597800734,0.390225894238821,99
565,1.43482757707459,2.10974163253365,0.482260771777391,110
566,0.123286372816826,0.210867421580078,0.34171379647672,80
567,0.608741208262771,0.714759316279158,0.366051135123457,87
568,-2.55593069556925,-1.87709665643891,0.366084097228106,30
569,-0.445458165272812,-0.138783927730599,0.334978833622518,69
570,-1.13156865754585,-0.611899287456936,0.344836748597998,60
571,-0.844289779345332,-0.98733185871322,0.345931071719475,51
572,0.828352309321336,0.90295576094529,0.364855951953754,96
573,-0.545456652869732,-0.591424368613322,0.334446482660487,55
574,0.313278885365753,0.414977155824236,0.357574623277723,86
575,-0.463108069907509,-0.419491618181539,0.362348379278666,63
576,0.649999910913191,0.280374194642765,0.353512019619145,80
577,0.321432543127375,0.210841729693324,0.357805350174487,79
578,-1.23785553817619,-1.28268659443432,0.330243915155042,43
579,-1.41282869917113,-2.03664181612062,0.375734965868625,27
580,-1.81730749982007,-2.10412591006648,0.383675918559881,26
581,-1.6205027022617,-1.22246446965685,0.33435466388494,41
582,-0.399624634989616,0.0268498545023653,0.322824393640585,74
583,0.0134046606004794,0.340828475697775,0.367445818657296,81
584,1.03327828986091,1.10127132484374,0.387159418965893,97
585,1.20758252301676,0.943091143456773,0.382862547688569,92
586,-1.0063647530936,-0.822884009560278,0.338244059613072,53
587,-0.0135793506628087,0.200308961347851,0.337684938989223,84
588,-0.95184885506732,-0.621473295700477,0.336140709548786,55
589,1.03351544861534,0.477103115058354,0.349724200662064,83
590,-1.52244645860722,-1.07851867868912,0.343731695080258,45
591,0.792110626393806,0.525231806016995,0.345453519679162,87
592,-0.995107627313068,-1.18849004199973,0.332582184471673,48
593,-0.412812754479869,-0.486640405463611,0.341061496689219,63
594,-0.663281151574012,-0.486969551586526,0.336841395819454,62
595,-0.474634974029999,-0.429587736718695,0.347693634289168,61
596,-0.249401300983862,-0.207523080025124,0.332497329134008,68
597,0.531995560742988,0.271999173999937,0.367621504781136,78
598,-0.418001222010622,-0.277266483476891,0.344438228232552,65
599,-1.01940533712071,-0.788696215826473,0.331705372792268,57
600,1.2008642411189,0.935313826585068,0.37267687233655,98
601,-0.989428894326587,-0.957911082546668,0.335568290563855,46
602,-0.979770513862481,-0.863420620750711,0.347729709072379,52
603,-0.0515624435890971,0.503981265720997,0.354017755774042,87
604,0.0419440446097554,0.0403060685485059,0.343986076683131,76
605,-0.478148044070706,-0.245406582193198,0.347361985002443,71
606,-1.81284145198346,-2.08423438237655,0.359566688904738,23
607,0.0850194314965619,0.357823192748197,0.340229282098647,86
608,-0.393620906138688,-0.877108385991008,0.332745938760501,57
609,-0.759340602176244,-0.900761583281367,0.33503899918786,53
610,-1.09289116061863,-1.11483061228239,0.364044309460891,47
611,-1.10837942484587,-1.37660405763231,0.348086067613763,47
612,-0.564977280424427,-0.561229529018248,0.343095047703536,60
613,-0.560919901407716,-0.383722375797118,0.336314288408883,63
614,1.17322227072797,1.40853953662261,0.412682006332318,105
615,-1.71841108020395,-1.97768378023621,0.356282645729855,26
616,0.605012179571607,0.609724311394777,0.363130227704519,87
617,0.140816345870314,1.06006972920482,0.378678565381558,97
618,0.753348105028,0.157857055805544,0.344619311675859,77
619,-0.112000764275226,-0.17882636200176,0.338727213804886,68
620,0.0954036086293874,-0.0245922776458215,0.358897448845807,70
621,0.150718236430971,0.0553093580913033,0.339318315861834,77
622,0.429159212096926,-0.0395462417666301,0.337077597928276,71
623,0.718753399564974,0.974971799984564,0.379091878289729,92
624,1.26592269664031,1.60487298384098,0.430981823228291,106
625,1.06508088866319,1.02357439045206,0.387311617880684,94
626,-1.45012535915905,-1.28319860597417,0.34126961910033,44
627,-0.439977310239154,0.602023074922245,0.359972892024863,90
628,0.807510980349944,0.796825284656663,0.368083579331853,91
629,-0.807334982769482,-1.28570365441727,0.342135459442946,41
630,-1.90961914824711,-1.31201165050789,0.343505839013495,43
631,0.383298934247976,0.508023615853755,0.375957215749245,89
632,-1.25088613161027,-0.826561798894505,0.319400399554053,50
633,1.03267260642077,2.05863490122943,0.485839302756798,111
634,0.880359769223239,0.789484491821398,0.352879339115735,93
635,1.38772721536724,1.51036585097294,0.41658495379297,103
636,0.23236571500599,-0.163922207046844,0.349811081659727,71
637,-0.199227043179423,-0.351111367568837,0.326746366151046,64
638,0.280848458372968,-0.0641547155576034,0.324984021732536,71
639,-1.19868081143807,-1.28027375900788,0.32942112119944,41
640,-0.130938483376193,-0.512703322999337,0.353239272811264,65
641,0.627829257229258,0.876452226757563,0.385177983132386,91
642,-1.52535264929158,-1.49862080935419,0.354643559423601,37
643,-0.413715816072726,-0.748031170934941,0.334680888198576,53
644,-1.73066815877242,-1.57234277516444,0.34746457505268,32
645,-0.933266081741556,-0.985097470202753,0.328237043983092,50
646,1.54042948985271,1.31104163510656,0.406605687114535,100
647,-0.0849175381364299,0.123998805687768,0.341546125683708,77
648,0.808594222714557,0.595310136063947,0.359548233567377,87
649,-0.598745343368227,-0.477977867449904,0.335755076422829,63
650,-0.0400743005983944,-0.014279126424284,0.346313967624318,73
651,0.163198946950707,0.530908417175354,0.356652399141906,88
652,0.0693180134882176,-0.0582673211697137,0.359710585336785,72
653,-1.14242881824135,-0.749216674737703,0.345812604021661,55
654,-0.462072828277697,-0.680410412541217,0.314954500230917,56
655,0.386293987398211,0.310999313002954,0.34935254994524,81
656,0.372424630972559,-0.0577660162786794,0.332384560131553,74
657,-0.257940717403489,-0.289577354553422,0.343908411370154,69
658,-0.0104735044361712,0.437886952887999,0.352976176203564,82
659,0.43688996074962,0.209966662822638,0.334919150982115,77
660,0.63844342054187,0.644004956756281,0.365151276950668,92
661,1.44750712084524,1.67440098712495,0.443432966449317,103
662,0.966537683159734,1.0743109144459,0.386202124285639,97
663,-0.437668363127594,-0.562277695117978,0.346989083587079,62
664,0.840357418464439,0.308424438856366,0.359439410864575,84
665,-0.78994073370014,-0.740524053408236,0.340205870599905,53
666,-0.536957962577175,-1.25407076781393,0.341995440426168,43
667,1.30680891985975,0.888982967039361,0.394441199270994,91
668,1.76271091511143,1.19768837171132,0.385395942064836,102
669,1.18173498119613,1.57382183294913,0.429372259255201,106
670,-0.515205849992474,-0.404021507184711,0.334341764753844,69
671,-0.135996184325734,-0.390222920009447,0.32626112701996,64
672,1.07332285965381,0.962193292232442,0.377067483630592,96
673,-0.202704742200224,0.11289545249182,0.350667290430784,76
674,-0.771882983037962,-0.604077981894174,0.330309503176068,57
675,1.26048311572637,0.842064049266974,0.368509505887451,98
676,0.725197704874971,1.18940497961161,0.372990591853131,101
677,0.776253496888927,1.25288985237765,0.385185621525652,103
678,-1.08284399111075,-1.07854770591648,0.321778306861316,43
679,-1.3061641754013,-0.692304205559503,0.318856495249295,53
680,-1.16506102431547,-0.532367257351821,0.339705200510875,59
681,-1.76290755263624,-1.50331092020169,0.350558405789551,36
682,-0.08826797384164,0.134425322885632,0.343272424429947,76
683,0.642896616001326,0.160844370643886,0.343110215336732,78
684,1.05895120617875,1.19665775306968,0.395670357427018,100
685,-1.94892879472326,-1.97974673102169,0.372103410552896,32
686,1.05681015733425,1.61682443167802,0.42803239311018,106
687,-0.683674060295976,-0.648458111952237,0.329434018203684,60
688,-0.456075173953831,-0.509244270427291,0.336019954299204,61
689,-0.785881264622451,-0.490510404111627,0.327122787213687,64
690,0.390092059752526,-0.291883895588889,0.356710009019527,67
691,0.568334278811647,0.401482843801009,0.34456299322812,83
692,-0.0698325107311976,-0.431901734186827,0.326189568030983,63
693,-0.415434987758204,-0.162565876580364,0.321941274977592,72
694,-0.537417536548642,-0.708970379014008,0.33230967158829,59
695,-0.741037516964456,-0.163914633560507,0.352348609167659,70
696,1.57265384029518,1.74645472168432,0.430250309408675,108
697,-0.972842816036108,-0.97362831762644,0.337008220046501,54
698,-0.519764463303239,-0.348380513155442,0.361870237675659,65
699,1.80852468453138,1.45825847914519,0.442869339842995,102
700,-0.0287951290974034,0.457424700699326,0.354210147725215,83
701,1.44719747080864,1.72361211291897,0.428145583349799,110
702,-0.759251522261052,-1.25237670230761,0.356433497335635,44
703,0.913064168834348,0.782559809556641,0.351537607666929,92
704,-0.14447278513418,-0.625841586870742,0.356492253258726,61
705,-0.510454803383823,0.131475642598064,0.343108315132501,78
706,0.362793641670553,0.271361755694149,0.356092899692731,84
707,-0.711863716119947,-0.468575531621662,0.334153685783292,65
708,-0.152797256968315,-0.0208028229271275,0.328490951486959,75
709,1.31826885530235,1.26814864180742,0.401720071325241,101
710,2.18610712660198,2.04683973531694,0.456455814759599,112
711,-0.461682458433787,-0.538019064588629,0.336078806997648,61
712,0.151543017719521,0.364521191610025,0.355130154835276,81
713,0.298797676710117,0.638537697028729,0.356233566655064,94
714,0.245927754769831,0.561980022847238,0.365038003731189,86
715,-0.321035083416025,-0.221097142660537,0.327394065835398,67
716,0.646154084792013,0.94940050405295,0.374685093120073,90
717,-0.29954512075144,-0.39817560087808,0.32843664016461,66
718,0.592060820568317,0.108506159069621,0.359183285448412,75
719,0.457263372029699,0.814315111965048,0.38037861661951,92
720,1.21636388114403,1.2788777963663,0.395457827844093,99
721,-0.116189787713529,-0.0182404606523025,0.34401086062643,74
722,0.833789902000168,0.727148526571849,0.3548472438445,88
723,1.33795275863067,1.17087895868133,0.389649858605278,102
724,1.5559244987222,1.47411920804351,0.417233931517327,104
725,-1.80655709229306,-1.86303414899245,0.375393632159161,34
726,1.53880533810577,1.5662221734278,0.417625485428963,106
727,0.914295250366341,0.687666755994283,0.360688321111381,92
728,1.23256819858796,1.10859784288955,0.39669605451931,94
729,0.391485619050096,0.341532865799644,0.355934687908737,80
730,-1.00509271395669,-1.31392438422734,0.356960135500137,46
731,-0.178989019740989,-0.047555909941951,0.338222466385567,73
732,-1.39266631841968,-1.62215659098061,0.346094775821225,37
733,-0.644157594304741,-0.0488402557451214,0.343626286774197,76
734,-1.60676848845015,-1.87070379704631,0.344735652138034,31
735,-1.70033215221228,-1.6542425631783,0.353208202574369,33
736,-0.0238326139635876,0.57391628990677,0.349565013969611,88
737,-1.43926169866066,-0.945238977388411,0.332308100396252,53
738,-1.6973150429843,-1.4352085698905,0.365688895766917,44
739,-0.751743422231316,-0.746042349455492,0.334449328102901,55
740,0.231897615576094,-0.0606587950241812,0.351395064546815,72
741,0.765954374487409,0.517337354527168,0.364952641714022,83
742,2.20683858418769,1.24042736427903,0.386279866135831,97
743,0.108668600831844,0.308934741967006,0.354643898613763,76
744,-1.13916039007805,-1.25713548944631,0.340612211555048,43
745,0.761368520324601,1.01801344917585,0.373252136787565,97
746,-0.430984194713602,0.160588220047985,0.350035945512903,76
747,-1.42081748167233,-1.76055165278087,0.357721380758249,31
748,0.458390518531187,0.857494843885613,0.385564508734784,89
749,0.620448282563051,0.438391144403249,0.361788225849512,84
750,-0.504808598314821,0.406005272845022,0.359673433005015,80
751,0.145978795085939,-0.344347177438842,0.333261029381233,68
752,-2.70288963176193,-2.24978856224857,0.394504691957857,26
753,0.935731881039686,0.561037762688699,0.366783231239438,86
754,-0.771335480547791,-0.890909440833819,0.350783334471134,54
755,1.01324208448056,1.31609586169408,0.392080267086382,101
756,0.156907694794726,0.400948102267612,0.34416082458004,83
757,-1.20915267892386,-1.6876045550352,0.350467040829878,32
758,0.346256352858238,0.382339152451107,0.359684065367128,87
759,2.37231580223305,2.21784230214371,0.473904935709438,116
760,-0.492629269408602,-0.502716934709006,0.346922326037142,63
761,0.288694175392924,0.655386733945556,0.367120544500313,89
762,-1.00737187611548,-1.08319618064473,0.330371921554577,50
763,0.0295114093387928,0.0981329778947159,0.345872552078074,78
764,-0.219316700101001,0.0815149793266001,0.357948018118325,73
765,-1.4652736080431,-0.807180392385023,0.33075514789271,55
766,1.91425585678125,1.45339041464424,0.413933071544176,104
767,-0.694734018065099,-0.354429667878369,0.343062473351772,68
768,-0.40215935384886,-0.40362086897878,0.331418972068271,60
769,-0.493269456740138,-0.674243919641026,0.343256480089515,58
770,0.461985305087406,0.832068809985842,0.365972181074938,94
771,0.501580504788006,0.469750246013844,0.372051178958939,87
772,1.38153443776175,0.847273713122151,0.387326381574293,93
773,0.758916925156881,1.2015104710735,0.376409599980771,99
774,-0.324461868025354,-0.249826745037487,0.360253802012798,69
775,0.326415557916531,0.0213712782651178,0.356681360629101,73
776,-0.373380345542946,-0.173268256223424,0.34578930426056,72
777,0.300663193971366,0.608228547380969,0.370274117174535,87
778,-0.224417102901546,-0.0323281210442418,0.329767654233004,75
779,-0.710064800683781,-1.14509084546328,0.348185782973297,48
780,0.536109940314036,0.758520210442396,0.362166429975138,89
781,0.519297312749971,0.465382071688217,0.355534086250214,87
782,-0.418425587108067,0.0309420800412416,0.332462129605695,77
783,0.44281909010525,0.561753393852793,0.373815314300942,86
784,0.928142546277145,0.520470922254841,0.357357602756519,84
785,0.5642520577728,0.34631237116272,0.350721628444042,80
786,-0.842550329555283,-0.981112338690193,0.320039229298242,49
787,1.19853708911223,1.10695814109425,0.386298974649433,95
788,-0.215961926394604,0.0232275840830832,0.330711157118031,78
789,-0.116279205289724,0.511108175922537,0.351868304024611,87
790,1.44534076966422,0.837770397127545,0.399888385945768,90
791,0.0221813058753465,-0.371017588056059,0.337383984423001,65
792,-1.02682162348366,-0.937942432109253,0.335679707876116,56
793,-2.3675609124109,-1.98791602746024,0.35651075666408,30
794,-1.60792958965194,-1.597764139187,0.34949986877983,36
795,1.46077190598916,0.999748759965107,0.358815049696643,100
796,-0.405318729458911,-0.742943540300721,0.347240979351301,56
797,-0.47745395486168,-0.847365835498949,0.360663018929078,56
798,-0.378226332905534,-0.233302762869469,0.339993778123988,68
799,0.304640762626748,0.437583160988037,0.358554897649921,84
800,0.0954919442090893,0.381706779804107,0.342176239583362,83
801,0.213388442571805,0.542171726971697,0.38500265876808,82
802,-0.747994094198092,-0.331789608593898,0.337620311718927,65
803,-0.942697770829103,-0.847564879421247,0.338469984898542,58
804,1.47382564927578,2.11744632547112,0.479991142027219,112
805,-0.957434333234201,-0.698242809106226,0.348489201536185,56
806,-2.52383495240876,-2.17313098824022,0.37088204660554,21
807,-2.22939412623907,-1.93770088869338,0.351575099830834,28
808,0.440392819858751,0.605700499272244,0.376323612483048,87
809,1.02265094691852,0.262436842046543,0.340905447483575,82
810,-0.779482251097258,-0.908497012486476,0.339356809924841,54
811,0.441843205495698,0.454817133480412,0.354580693469925,88
812,1.51069164852834,1.11559055930927,0.395970605798819,96
813,0.0216427436966345,0.225741996412693,0.352861423327138,78
814,0.494562166802207,0.624113124287742,0.369487109028055,87
815,-1.73653135451959,-1.47583985368433,0.358655969310214,42
816,-0.182857280406138,0.351140379105866,0.364778237716641,79
817,1.05067357542347,0.512828710754986,0.35228461617115,85
818,2.18654382463595,1.98938569400473,0.447264591314487,113
819,0.772266222077325,0.364173845750429,0.354626520577269,77
820,0.190720584458344,-0.0440718039408362,0.353176991528581,73
821,0.891162262995075,1.09998997039083,0.387932430424424,98
822,-1.10813126999278,-1.43446436098061,0.339678399333453,38
823,-0.281250720594356,-0.122892683153629,0.335010699021236,69
824,2.53473987121357,2.09554768617116,0.475041749872149,113
825,0.334822012725774,0.107786043871396,0.350106514405573,76
826,-1.43254673614752,-1.33976146573762,0.361379494109379,41
827,1.36173349380579,1.30137029700239,0.403974643286436,99
828,0.653297926421464,0.318961910860489,0.342024410722835,82
829,1.29434739578837,0.909431989852734,0.371891474936296,93
830,-1.57110291450191,-1.05881253100866,0.339308830971777,51
831,0.381790896049792,0.745550748433006,0.365331196987711,94
832,0.588114667363474,0.722482168518949,0.344951403726175,90
833,0.493453733535114,0.487570014327596,0.358629774022282,84
834,1.66388017256358,1.52227279919306,0.411645805800174,105
835,0.425762875428816,0.29037536940327,0.352388995483001,83
836,-0.681191965470777,-0.657818326883751,0.341366424728028,57
837,-1.3735149782077,-1.82125247925209,0.370730599911687,29
838,1.21952789867103,1.38147360252151,0.400900967165286,102
839,-0.215438142151743,-0.463447328390999,0.332962271173301,60
840,0.471055719690194,0.130871918305528,0.346802486987705,77
841,-0.549321075567193,-0.172392443153284,0.334213523926569,69
842,0.598457942481374,0.0668793396097532,0.342766315028774,74
843,0.126713126636753,0.0254708979749529,0.356705522560867,77
844,0.689899350425839,0.925892421815045,0.381377768692731,93
845,-2.0736398272995,-1.94381523659737,0.376310730611747,27
846,-1.61413560008492,-1.98064307486706,0.362332105233876,27
847,-0.43972193558317,0.162473921624087,0.344240637464431,81
848,0.331698414183917,0.0475269420884637,0.33318224498838,78
849,0.69809897656424,0.441899000281165,0.348390759635526,83
850,-0.0249248979368218,-0.606568034163272,0.321133229514529,62
851,0.74472150775342,0.498837216114352,0.350996169795062,84
852,-0.442231080611438,-0.988658395652963,0.353482309928946,50
853,1.04370623344778,0.946283950492128,0.378316714866055,94
854,0.923600026948106,0.869774181049922,0.373665735909096,91
855,1.20663641391519,1.32673075345026,0.408821377094291,99
856,-1.00339776952203,-0.995898850577869,0.338437371366096,49
857,0.639404276868563,0.323490090510397,0.342118087207013,82
858,1.03839257450169,0.624414927352874,0.360735204660879,85
859,-1.38428670081066,-0.993059709207266,0.355223861923342,48
860,-0.565416072405692,-0.82386757193398,0.327984228784983,56
861,-0.00976452846406018,-0.396826180207059,0.336210436403308,66
862,0.6624424656774,0.984009670467393,0.387652813577955,93
863,1.28961883709576,0.514354950361771,0.366146121906956,84
864,-0.53171614204457,-0.251389229980554,0.328666213878736,69
865,-0.24058142123938,0.2033106856839,0.345139141165063,79
866,-0.78586086408809,-0.481468225575923,0.351518605854661,59
867,0.344924019540822,0.311654540755081,0.33952410161116,85
868,-0.223227427206784,0.35653815100181,0.357914823791676,80
869,1.23187871444697,1.12854269065027,0.384587656745015,100
870,-1.04963173327087,-0.402786006022508,0.329840449641001,64
871,1.13635329098654,0.856491648261089,0.388084036577533,89
872,-1.29501197463013,-0.795625074205375,0.31973002752218,51
873,0.268320632881135,0.537308533050774,0.370544851409627,85
874,-1.14287707825349,-1.42607378020479,0.342282012918446,41
875,2.04562211303844,2.18351707047601,0.488218655010668,113
876,0.0405942709050974,-0.0685910729842858,0.352472052609222,71
877,-1.80670857425751,-1.65824090732218,0.357925755862838,33
878,-0.929897998714606,-1.0085127840439,0.330797227979834,51
879,-0.272876946667799,0.0951073063403508,0.354125781537241,72
880,-0.822694262668564,-1.34391213985314,0.33898285388542,42
881,0.282791323756904,0.242355226372344,0.357234395691451,82
882,-1.51999841261852,-0.462524786687971,0.335986659542736,62
883,-0.0860410767231859,-0.111922520609075,0.352347884089691,69
884,-1.56784332336945,-1.10261264673513,0.338249914265413,47
885,-1.52231803183155,-1.54837419433987,0.361181905520463,37
886,0.355133836461636,0.0725398921064134,0.337125996042129,72
887,1.98877179178997,2.10515923253298,0.452842167180555,113
888,-0.00344180678207559,0.0798732392485002,0.32625067552145,76
889,-0.407416427060748,-0.892163695470226,0.35118005833543,57
890,0.0144639555628803,-0.132699190615381,0.352505397166781,73
891,-1.19031223968096,-1.28274163562786,0.352689809059481,43
892,0.485795894701797,1.01491633573506,0.371918810487076,97
893,-0.398420056376271,-0.190703373712423,0.340169454397846,69
894,-0.265466481704605,-0.243170698834268,0.353064424694304,69
895,-0.0919056855546632,-0.321761143394085,0.328365157266489,64
896,0.748243008907816,0.153538845120971,0.343718506311511,77
897,-0.580497992548862,-0.681870530911007,0.345997503816765,57
898,-0.202765108227115,-0.0691027668516924,0.350930706107579,73
899,0.100936398406552,0.0759149866561902,0.359373210633322,71
900,-1.78494095710895,-1.78498960257508,0.364256292175839,32
901,-0.827806189784701,-0.92339766174031,0.337600294998565,50
902,0.503464962919501,0.931279159216048,0.377928010019397,93
903,0.299829879035804,0.122509254668743,0.361574589029339,77
904,-0.0845686311442656,0.569834399772094,0.356470219157805,89
905,1.0993226295121,0.857995265319295,0.374758799235322,92
906,0.00405839465920017,0.252423549187861,0.340163788991253,82
907,1.43861357329542,0.77083921133773,0.386687756816162,91
908,1.31358589140667,1.00915926963601,0.419395333735199,92
909,-0.413934474147204,-1.15375913773321,0.340732829786131,46
910,-0.667100732030942,-0.497417591980005,0.344333153133747,59
911,-0.475567659333246,-0.326019759435114,0.339981200960041,67
912,1.25319916196586,0.662375619820779,0.380173641639844,94
913,1.05663659336209,1.21667154812437,0.394768970360606,101
914,0.347081163899894,-0.0432182858866159,0.345882988262888,71
915,0.488775033134256,0.542272524524595,0.369055055250787,88
916,0.870947583049153,0.863144131745704,0.383676162368417,89
917,-0.19688940445513,0.0904132240898172,0.344504512808316,78
918,1.00096558041205,0.683508124762724,0.373838411291543,88
919,0.923934744465266,0.279258634200033,0.339914613547295,81
920,-0.445812836915271,-0.743603990536373,0.345468938414903,58
921,0.238767822167692,0.0786711461481188,0.33616556204042,76
922,0.174462236300371,-0.277518918969633,0.343121310027646,68
923,-1.31554770370354,-0.911482416641825,0.329724189975498,54
924,-1.23709956673303,-0.945242129324772,0.317072654118337,50
925,1.90512697756343,1.42056528337565,0.409224680555281,105
926,-0.499670700718831,-0.409560681949916,0.335108592416794,64
927,-2.00792665746964,-1.44892998727897,0.344046426293832,38
928,-0.562941345107155,-0.466601353538609,0.339370772838621,61
929,2.43496475509246,1.53913672280354,0.415941550228899,105
930,0.390868667334835,0.284516331729222,0.349183352358347,85
931,-0.880152899863894,-1.04000358568649,0.344329501952992,48
932,0.894210857893609,1.24565201024748,0.395558649978464,102
933,0.407598511105891,0.505849271450636,0.364908680459983,87
934,-0.436059892573888,-0.623013086631569,0.347216397083172,57
935,-2.56958035307013,-1.96320579209688,0.36469562322858,27
936,-0.671840848127956,-0.930554112109495,0.325267389777877,50
937,-0.86159873831577,-1.29845886345204,0.321509840598841,38
938,0.0339737179762456,0.0152073987475407,0.332020717541285,73
939,-0.54958791414548,-0.789901957136606,0.335090720038049,50
940,-0.475274730336867,-0.262324873010108,0.330411973975677,69
941,1.67730793316825,2.02924880374469,0.469118319746797,114
942,0.393387072374422,0.346617860549662,0.34150259831801,84
943,0.415133725395778,0.488774917809812,0.348276232981277,84
944,0.914386869601579,0.829726437488888,0.352422885337369,93
945,-2.09307837869805,-1.52661522796988,0.363611648875984,39
946,-0.480885795091555,-0.942300939407168,0.322429312067793,50
947,-0.24621846397188,-0.0140513730533145,0.337527334557421,75
948,0.727125673866293,0.854104607380304,0.360544398600094,92
949,1.89066259093677,1.22387760943759,0.388292732912336,99
950,-0.77253129961802,-0.406813470222933,0.318915377822129,64
951,0.333043592517273,-0.190450412299618,0.363136295574089,73
952,-1.39037136658774,-1.41101359898809,0.343492767777751,42
